,Latitude,Longitude,Airport,Water,Building,Green_Space,Railway_Station,Urban_Area,Distance_Nearest_Greenspace,Value_co,Value_no2,Value_o3,Value_so2,Value_ai,AQ_score,Pop_density,Greenspace_score,penalty_reward
8891,51.65975037563347,0.248716893408565,0,0,0,1,0,0,0.1666637704476143,0.7806451642129896,0.0034293605511385,7.261842927868699,0.0316164805565513,-0.9702232921643824,0.371146031145022,1.249394416809082,0.07431762912005636,0.5
8892,51.659723435604434,0.2523409938028811,0,0,0,1,0,0,0.1666649633644613,0.7797266594766727,0.0034411392144639,7.299904607653337,0.0318370449660779,-0.9723002496419868,0.3755360304785745,1.249394416809082,0.07517496954980725,0.5
8893,51.659696384041965,0.2559650898791746,0,0,0,1,0,0,0.1666632147344112,0.7788459952686064,0.0034611598149888,7.285579275924083,0.0321385736249821,-0.9444982682917876,0.3761583822627767,1.249394416809082,0.07529638747568217,0.5
8894,51.65966922094629,0.2595891816196142,0,0,0,1,0,0,0.1666629364927834,0.7785656941045044,0.0033939666833609,7.273792108625816,0.0315510627775821,-0.9329082787671814,0.3724367927370118,1.249394416809082,0.07456963118051292,0.5
8895,51.65964194631768,0.2632132690063709,0,0,0,1,0,0,0.1666626579956454,0.7785820905995072,0.0033039815929715,7.271820676100939,0.0306980685515217,-0.933506947311913,0.3681632169847835,1.249394416809082,0.0737350853980546,0.5
8896,51.65961456015633,0.2668373520216126,0,1,0,1,0,0,0.1666623792408722,0.7788779657354928,0.0032482226657703,7.271749974445431,0.0299123150533772,-0.9364851370072924,0.365113706231459,1.249394416809082,0.0,0.0
8897,51.65958706246251,0.2704614306475109,0,0,1,1,0,1,0.1666621002301106,0.7793020236225093,0.0032032490697906,7.271793614562373,0.0293849351686633,-0.938365185557249,0.3631899140661959,1.249394416809082,0.06821613985287502,0.46875
8898,51.65955945323649,0.2740855048662351,0,1,0,1,0,1,0.166661820963357,0.7793977000374184,0.0031576884243792,7.271760200810933,0.0290003397515184,-0.941458676341986,0.3611418620296615,1.249394416809082,0.0,0.0
8899,51.65953173247848,0.2777095746599554,0,1,0,1,0,0,0.1666615414399008,0.7794246849893863,0.0031206309148277,7.269012758291451,0.028717963166225,-0.94465918329556,0.359098990609193,1.249394416809082,0.0,0.0
8900,51.65950390018874,0.2813336400108417,0,0,0,0,0,0,0.2499970685805317,0.7792619790395008,0.0030713114492728,7.269478819692583,0.0285554755542134,-0.9482056983295836,0.3572784525099718,0.7465516924858093,0.18907988344900017,1.25
8901,51.65947595636753,0.2849577009010656,0,0,1,1,0,0,0.1666609816231025,0.7788778530755367,0.0030235359282324,7.270709304462837,0.0284345143327411,-0.9507000057502216,0.3555268566956554,0.7465516924858093,0.05268570007045043,0.375
8902,51.65944790101508,0.2885817573127977,0,0,1,1,0,0,0.1666635675823893,0.7781763711467818,0.0029663676478584,7.272965195845913,0.0284030321334769,-0.9572843942233276,0.3532562643272301,0.7465516924858093,0.052353271965591655,0.375
8903,51.65941973413165,0.2922058092282082,0,0,0,1,0,0,0.1666634272991682,0.7771558980984805,0.0029321081714048,7.276315131585687,0.028499436926028,-0.957513717398449,0.352065537527621,0.7465516924858094,0.06957183337222161,0.5
8904,51.65939145571748,0.2958298566294677,0,0,0,1,0,0,0.1666601399745515,0.7747765316286029,0.0029418080326929,7.282644905813886,0.028352117292637,-0.9504597110421008,0.3505688575210792,0.7465516924858093,0.0692793718631261,0.5
8905,51.65936306577286,0.2994538994987494,0,0,0,1,0,0,0.1666631463477176,0.7731398766220836,0.0029671388903554,7.290637858853497,0.0282010130976643,-0.9404233628297596,0.3506644855387125,0.7465516924858093,0.06929822428104498,0.5
8906,51.659334564298,0.3030779378182222,0,0,1,1,0,0,0.1666630056794714,0.7758316266610827,0.0029825575115659,7.298210567740759,0.0280860036749191,-0.9343428790043004,0.3551581899675252,0.7465516924858093,0.052631797558667585,0.375
8907,51.65930595129317,0.3067019715700591,0,1,0,1,0,0,0.1666592960183149,0.778348763666312,0.0029883877393308,7.301936126426762,0.028033815054988,-0.9291829756185042,0.3588640113252357,4.510530948638916,0.0,0.0
8908,51.65927722675862,0.3103260007364309,0,0,1,1,0,1,0.1666590141869694,0.7797287201424749,0.0029717599555214,7.299463632472832,0.0280813977491272,-0.924260203917072,0.3602915830390144,0.7465516924858093,0.06672929696858004,0.46875
8909,51.65924839069462,0.3139500252995105,0,1,1,1,0,1,0.1666587320981785,0.7803884283454653,0.0029629285474226,7.293654118187367,0.028208682754161,-0.9228665382014548,0.360563740553254,0.7465516924858093,0.0,0.0
8910,51.65921944310143,0.3175740452414694,0,1,0,0,0,0,0.2829622651553675,0.7806753999770304,0.002976459173115,7.286012669313948,0.02831212171503,-0.9189719958676816,0.3607767852791375,0.7465516924858093,0.0,0.0
8911,51.65919038397927,0.3211980605444793,0,1,0,0,0,0,0.3662871921328182,0.7809281984020536,0.0030089848295213,7.285299379977689,0.0284701364789324,-0.9165084878317828,0.3622304088401527,0.7465516924858093,0.0,0.0
8912,51.65916121332845,0.3248220711907127,0,1,0,0,0,0,0.4920242713079341,0.7812246077747768,0.003036212286598,7.284436822949154,0.0285716229048653,-0.910402954573012,0.3637568558970726,0.7465516924858093,0.0,0.0
8913,51.660741767888425,-0.6246804858432591,0,0,1,1,0,1,0.1666948274020437,0.761077979329419,0.0038550966694644,7.277366590264797,0.0303464327059303,-0.9757585852953528,0.3559360450980099,4.195689678192139,0.07249204641838311,0.46875
