,Latitude,Longitude,Airport,Water,Building,Green_Space,Railway_Station,Urban_Area,Distance_Nearest_Greenspace,Value_co,Value_no2,Value_o3,Value_so2,Value_ai,AQ_score,Pop_density,norm_Pop_density
54024,51.27626821028946,-0.5655551264765408,0,0,1,1,0,0,0.1666664364571795,0.7896468298113473,0.002673790419887382,7.203706070368111,0.024575532100682335,-0.9968093178067629,0.33858764455665386,1.3865419626235962,0.03562591886341442
54025,51.27626639482731,-0.5619611001832672,0,0,1,1,0,0,0.16666643645717943,0.7893342439213773,0.0026557005350720674,7.201553006250926,0.024363983304811553,-1.0057090174135117,0.3363405838044873,1.3865419626235962,0.03562591886341442
54026,51.27626446933723,-0.5583670741826497,0,0,1,1,0,0,0.16666643645718052,0.7892233276645229,0.0026248863848370263,7.197778346747418,0.024309215251908392,-1.0118190937203404,0.3344862932794471,1.3865419626235962,0.03562591886341442
54027,51.27626243381925,-0.5547730484919035,0,1,1,1,0,0,0.1666664364571805,0.7893063553066606,0.0025995635591752986,7.193587489421352,0.024196321343849806,-1.0181464816679628,0.3327426372733177,1.3865419626235962,0.03562591886341442
54028,51.2762602882734,-0.5511790231282435,0,1,1,1,0,0,0.1666664364571778,0.7893861293147546,0.0025633121913241413,7.1903445684709055,0.024304885917332975,-1.021330611154405,0.3317144326787721,1.3865419626235964,0.03562591886341443
54029,51.27625803269969,-0.5475849981088846,0,1,1,1,0,0,0.16666643645717913,0.7894167311583273,0.0025528349422729415,7.186855025127481,0.02447744591053475,-1.0134935687722781,0.33217219571332984,1.3865419626235962,0.03562591886341442
54030,51.27625566709813,-0.5439909734510419,0,1,1,1,0,0,0.16669216844026044,0.7896332960950614,0.0025509728506040905,7.183585035034688,0.024781658315670974,-0.9980985813731509,0.33398735307332533,1.3865419626235962,0.03562591886341442
54031,51.27625319146876,-0.5403969491719302,0,1,0,0,0,0,0.25002527804857444,0.790314658641924,0.0025498824809160035,7.181481345744514,0.025089874133926975,-0.9844554368476873,0.3363575428844177,1.0021042823791504,0.019809768101365116
54032,51.276250605811576,-0.5368029252887646,0,1,0,1,0,0,0.1666919510713545,0.7912402750133463,0.0024791587549465085,7.180617618835683,0.02537449890265283,-0.9702824629902691,0.3377379325656419,1.0021042823791504,0.019809768101365116
54033,51.27624791012661,-0.53320890181876,0,0,0,1,0,0,0.16666643645717752,0.7931020811303516,0.0024858552719341787,7.180244735319291,0.025852741960862485,-0.9407605540681644,0.34352922724236284,1.0021042823791504,0.019809768101365116
